id_encuesta,fecha,area_servicio,genero,tipo_cliente,turno,satisfaccion_general,amabilidad_personal,tiempo_espera,calidad_servicio,limpieza_instalaciones,claridad_informacion,resolucion_problema,probabilidad_recomendar,edad_cliente,tiempo_atencion_minutos
1878,2026-05-25,Movilización,Otro,Frecuente,Tarde,4,4,8,6,5,6,7,2,43,17
1879,2026-05-25,Movilización,Masculino,Frecuente,Tarde,9,7,5,8,5,6,7,8,41,14
1880,2026-05-25,Farmacia,Masculino,Frecuente,Tarde,8,7,7,7,8,7,8,9,48,10
1881,2026-05-25,Planta de alimentos,Femenino,Frecuente,Tarde,8,8,10,6,8,9,8,7,44,2
1882,2026-05-25,Movilización,Femenino,Frecuente,Tarde,9,6,6,8,7,6,7,10,29,11
1883,2026-05-26,Movilización,Masculino,Nuevo,Tarde,4,7,5,6,4,5,6,5,66,17
1884,2026-05-26,Movilización,Femenino,Nuevo,Noche,5,6,6,6,6,5,7,5,43,21
1885,2026-05-26,Movilización,Masculino,Frecuente,Noche,5,6,6,6,5,7,6,6,36,21
1886,2026-05-26,Farmacia,Femenino,Frecuente,Tarde,7,7,7,9,9,6,8,8,38,2
1887,2026-05-26,Planta de alimentos,Femenino,Frecuente,Mañana,8,8,8,9,7,9,10,8,41,5
1888,2026-05-26,Planta de alimentos,Femenino,Frecuente,Tarde,8,6,9,7,8,8,5,8,18,7
1889,2026-05-26,Movilización,Femenino,Frecuente,Tarde,8,9,6,9,7,9,9,7,30,12
1890,2026-05-27,Movilización,Femenino,Frecuente,Tarde,5,6,6,7,6,6,6,5,51,17
1891,2026-05-27,Farmacia,Femenino,Frecuente,Tarde,7,7,7,6,7,4,7,7,37,11
1892,2026-05-27,Farmacia,Femenino,Nuevo,Noche,4,6,7,6,4,6,6,4,37,9
1893,2026-05-27,Movilización,Masculino,Frecuente,Mañana,9,10,7,9,9,9,9,10,47,15
1894,2026-05-27,Movilización,Femenino,Nuevo,Tarde,6,8,6,8,7,6,6,7,55,18
1895,2026-05-27,Planta de alimentos,Femenino,Nuevo,Mañana,7,7,7,6,7,7,7,6,51,5
1896,2026-05-28,Movilización,Femenino,Frecuente,Noche,5,7,6,6,6,6,4,5,49,22
1897,2026-05-28,Farmacia,Femenino,Frecuente,Tarde,9,9,10,9,8,8,9,8,29,7
1898,2026-05-28,Movilización,Masculino,Nuevo,Mañana,6,7,6,5,8,7,5,6,33,15
1899,2026-05-29,Movilización,Masculino,Nuevo,Mañana,4,5,4,5,7,5,5,5,48,18
1900,2026-05-29,Movilización,Femenino,Frecuente,Tarde,9,8,7,10,10,9,8,10,29,19
1901,2026-05-29,Movilización,Masculino,Frecuente,Mañana,9,7,8,8,7,10,9,10,57,15
1902,2026-05-29,Planta de alimentos,Femenino,Frecuente,Noche,9,10,6,9,8,9,8,9,32,6
1903,2026-05-29,Farmacia,Femenino,Frecuente,Tarde,8,7,7,7,7,7,7,9,34,9
1904,2026-05-29,Movilización,Masculino,Frecuente,Noche,3,6,7,6,5,6,5,5,18,10
1905,2026-05-29,Farmacia,Femenino,Frecuente,Noche,9,7,7,8,7,8,7,8,35,14
1906,2026-05-30,Farmacia,Femenino,Frecuente,Tarde,7,7,7,7,5,9,7,8,18,4
1907,2026-05-30,Planta de alimentos,Masculino,Frecuente,Mañana,7,8,5,8,8,7,8,7,43,8
1908,2026-05-30,Farmacia,Masculino,Frecuente,Mañana,7,9,6,9,10,8,10,7,44,10
1909,2026-05-30,Planta de alimentos,Femenino,Nuevo,Tarde,6,6,5,5,7,7,7,7,18,9
1910,2026-05-30,Movilización,Masculino,Nuevo,Mañana,7,8,8,7,6,6,6,9,40,18
1911,2026-05-31,Farmacia,Femenino,Frecuente,Noche,6,6,5,7,7,6,5,5,41,16
1912,2026-05-31,Movilización,Masculino,Nuevo,Noche,5,4,2,4,4,2,5,6,40,18
1913,2026-05-31,Movilización,Masculino,Frecuente,Mañana,6,8,6,7,9,7,5,5,43,24
1914,2026-05-31,Movilización,Masculino,Frecuente,Mañana,8,6,8,6,8,8,7,7,59,11
1915,2026-06-01,Movilización,Masculino,Nuevo,Tarde,6,8,6,6,7,4,7,7,54,17
1916,2026-06-01,Farmacia,Masculino,Nuevo,Tarde,7,7,7,7,7,7,6,8,34,7
1917,2026-06-01,Farmacia,Femenino,Frecuente,Noche,6,6,6,7,8,8,6,8,25,5
1918,2026-06-01,Farmacia,Otro,Frecuente,Tarde,7,10,9,9,8,10,8,6,41,10
1919,2026-06-01,Farmacia,Masculino,Frecuente,Tarde,8,8,8,8,7,7,7,8,53,9
1920,2026-06-01,Farmacia,Femenino,Frecuente,Mañana,9,9,9,10,10,10,10,9,36,8
1921,2026-06-01,Farmacia,Femenino,Frecuente,Tarde,7,10,6,5,8,9,7,5,39,8
1922,2026-06-01,Planta de alimentos,Femenino,Frecuente,Mañana,8,7,7,8,7,7,8,7,36,2
1923,2026-06-01,Planta de alimentos,Femenino,Nuevo,Mañana,4,6,6,6,6,6,6,3,25,9
1924,2026-06-01,Movilización,Femenino,Nuevo,Tarde,5,5,6,5,7,6,4,5,39,15
1925,2026-06-02,Planta de alimentos,Masculino,Nuevo,Tarde,8,8,6,8,7,7,7,8,41,2
1926,2026-06-02,Movilización,Masculino,Nuevo,Mañana,6,4,5,5,7,6,6,6,70,20
1927,2026-06-02,Movilización,Masculino,Frecuente,Mañana,8,8,5,6,6,5,7,7,67,8
1928,2026-06-02,Movilización,Femenino,Nuevo,Noche,6,8,7,7,6,6,5,5,45,10
1929,2026-06-02,Farmacia,Masculino,Nuevo,Tarde,6,8,4,5,7,8,5,6,39,15
1930,2026-06-02,Movilización,Masculino,Nuevo,Noche,6,6,5,7,4,6,7,6,23,15
1931,2026-06-02,Planta de alimentos,Masculino,Frecuente,Mañana,8,10,8,8,9,9,8,8,18,5
1932,2026-06-02,Planta de alimentos,Femenino,Nuevo,Tarde,7,8,7,9,8,9,8,7,20,7
1933,2026-06-03,Farmacia,Masculino,Nuevo,Mañana,6,5,6,7,7,7,7,7,57,9
1934,2026-06-03,Planta de alimentos,Otro,Nuevo,Mañana,8,10,8,6,7,9,6,6,36,2
1935,2026-06-03,Farmacia,Masculino,Frecuente,Mañana,7,9,7,6,6,8,7,8,47,11
1936,2026-06-03,Planta de alimentos,Femenino,Frecuente,Noche,8,6,6,7,6,6,8,8,63,5
1937,2026-06-03,Planta de alimentos,Masculino,Nuevo,Tarde,7,7,7,7,8,6,6,7,44,5
1938,2026-06-03,Planta de alimentos,Masculino,Frecuente,Mañana,8,8,7,9,8,8,6,6,42,8
1939,2026-06-03,Movilización,Masculino,Frecuente,Mañana,8,7,7,7,7,8,7,6,44,21
1940,2026-06-03,Movilización,Masculino,Frecuente,Mañana,5,5,6,7,5,6,5,5,59,20
1941,2026-06-03,Movilización,Masculino,Nuevo,Mañana,6,7,5,7,8,7,7,6,25,22
1942,2026-06-03,Planta de alimentos,Femenino,Frecuente,Mañana,8,8,8,9,8,6,9,8,52,6
1943,2026-06-03,Movilización,Femenino,Frecuente,Mañana,8,7,7,8,7,7,8,7,43,15
1944,2026-06-03,Farmacia,Masculino,Frecuente,Tarde,7,6,6,7,6,8,7,7,19,9
1945,2026-06-03,Planta de alimentos,Masculino,Nuevo,Tarde,7,8,8,10,9,7,8,7,44,6
1946,2026-06-03,Planta de alimentos,Femenino,Frecuente,Tarde,7,10,8,8,8,8,7,7,42,7
1947,2026-06-03,Farmacia,Masculino,Frecuente,Tarde,7,8,8,8,6,6,6,6,42,14
1948,2026-06-03,Planta de alimentos,Masculino,Nuevo,Tarde,6,6,5,7,5,4,5,7,26,8
1949,2026-06-03,Planta de alimentos,Femenino,Nuevo,Mañana,7,8,5,6,8,7,8,7,47,11
1950,2026-06-03,Movilización,Masculino,Nuevo,Tarde,5,7,3,6,6,6,7,5,36,18
1951,2026-06-03,Farmacia,Femenino,Frecuente,Mañana,6,7,7,7,8,6,5,4,54,5
1952,2026-06-04,Planta de alimentos,Femenino,Frecuente,Tarde,9,8,8,7,8,9,7,8,72,3
1953,2026-06-04,Farmacia,Masculino,Nuevo,Tarde,6,7,5,6,5,6,6,6,41,11
1954,2026-06-04,Farmacia,Masculino,Frecuente,Tarde,7,7,8,8,8,8,8,8,39,8
1955,2026-06-04,Farmacia,Masculino,Frecuente,Tarde,7,6,7,8,6,7,9,8,65,8
1956,2026-06-04,Farmacia,Femenino,Frecuente,Mañana,9,8,7,7,7,8,8,8,23,11
1957,2026-06-04,Movilización,Masculino,Nuevo,Mañana,6,3,5,3,7,6,3,5,56,15
1958,2026-06-04,Planta de alimentos,Femenino,Nuevo,Mañana,7,7,7,7,6,7,7,8,36,2
1959,2026-06-04,Farmacia,Masculino,Frecuente,Tarde,10,9,8,9,10,8,8,9,55,9
1960,2026-06-04,Movilización,Femenino,Frecuente,Tarde,7,7,6,7,6,7,6,7,48,17
1961,2026-06-04,Planta de alimentos,Masculino,Frecuente,Noche,8,10,8,7,7,8,8,8,39,13
1962,2026-06-04,Movilización,Femenino,Frecuente,Noche,5,6,4,4,5,4,6,4,75,17
1963,2026-06-04,Movilización,Masculino,Nuevo,Tarde,9,7,6,4,7,5,6,7,60,9
1964,2026-06-05,Farmacia,Femenino,Frecuente,Tarde,7,8,5,8,6,8,6,6,54,15
1965,2026-06-05,Farmacia,Femenino,Frecuente,Mañana,8,9,9,10,8,9,9,9,75,15
1966,2026-06-05,Planta de alimentos,Femenino,Nuevo,Tarde,5,6,5,7,6,6,7,5,54,13
1967,2026-06-05,Planta de alimentos,Masculino,Frecuente,Noche,10,10,7,9,8,8,9,9,18,2
1968,2026-06-05,Planta de alimentos,Femenino,Frecuente,Mañana,8,8,7,8,8,7,8,7,30,2
1969,2026-06-05,Movilización,Femenino,Frecuente,Mañana,7,6,7,8,7,6,7,7,49,12
1970,2026-06-05,Planta de alimentos,Femenino,Frecuente,Tarde,7,8,5,8,9,8,5,6,48,10
1971,2026-06-05,Farmacia,Masculino,Frecuente,Tarde,6,6,3,6,6,7,5,5,67,14
1972,2026-06-05,Movilización,Masculino,Nuevo,Mañana,7,8,8,8,5,4,8,7,34,22
1973,2026-06-05,Movilización,Femenino,Nuevo,Mañana,6,6,6,4,6,6,5,6,48,17
1974,2026-06-05,Planta de alimentos,Femenino,Nuevo,Mañana,8,10,6,7,7,7,7,8,45,9
1975,2026-06-05,Movilización,Femenino,Frecuente,Mañana,9,7,5,9,8,8,6,8,38,14
1976,2026-06-06,Movilización,Femenino,Nuevo,Tarde,6,6,6,6,4,6,6,6,66,15
1977,2026-06-06,Planta de alimentos,Masculino,Frecuente,Noche,7,6,7,5,6,5,7,6,26,3
1978,2026-06-06,Farmacia,Masculino,Nuevo,Mañana,6,8,6,7,6,6,7,6,36,14
1979,2026-06-06,Movilización,Femenino,Frecuente,Mañana,5,8,5,6,7,5,7,5,42,11
1980,2026-06-06,Movilización,Femenino,Nuevo,Mañana,4,5,4,5,4,6,3,5,72,18
1981,2026-06-06,Planta de alimentos,Femenino,Frecuente,Noche,8,6,6,7,9,8,7,7,50,3
1982,2026-06-06,Movilización,Otro,Frecuente,Mañana,7,8,7,9,7,7,9,7,25,19
1983,2026-06-06,Farmacia,Femenino,Nuevo,Tarde,8,8,6,5,8,8,7,8,29,8
1984,2026-06-06,Movilización,Femenino,Nuevo,Mañana,7,7,7,5,8,6,5,7,44,12
1985,2026-06-06,Farmacia,Femenino,Frecuente,Mañana,9,10,9,9,8,8,8,9,57,7
1986,2026-06-06,Planta de alimentos,Femenino,Nuevo,Tarde,7,9,7,7,8,9,6,7,48,6
1987,2026-06-06,Farmacia,Masculino,Nuevo,Mañana,7,7,7,7,9,9,7,8,18,7
1988,2026-06-06,Planta de alimentos,Masculino,Nuevo,Tarde,8,7,7,7,6,8,6,8,36,8
1989,2026-06-07,Planta de alimentos,Masculino,Frecuente,Tarde,7,9,7,9,10,7,7,6,44,6
1990,2026-06-07,Farmacia,Femenino,Frecuente,Tarde,6,5,4,6,6,5,7,5,63,12
1991,2026-06-07,Farmacia,Masculino,Nuevo,Mañana,9,8,8,8,9,7,8,9,51,10
1992,2026-06-07,Farmacia,Otro,Frecuente,Mañana,7,9,8,9,9,9,9,7,47,14
1993,2026-06-07,Movilización,Masculino,Nuevo,Mañana,7,5,8,7,4,4,6,6,49,13
1994,2026-06-08,Planta de alimentos,Femenino,Nuevo,Tarde,6,7,6,8,8,6,7,7,39,12
1995,2026-06-08,Farmacia,Femenino,Frecuente,Noche,6,6,5,7,6,5,6,5,46,15
1996,2026-06-08,Farmacia,Masculino,Nuevo,Tarde,9,8,6,6,8,7,7,9,48,10
1997,2026-06-08,Farmacia,Masculino,Frecuente,Tarde,6,7,4,7,6,8,9,5,36,11
1998,2026-06-08,Movilización,Femenino,Nuevo,Tarde,4,8,7,6,7,7,7,4,43,20
1999,2026-06-08,Farmacia,Femenino,Nuevo,Noche,6,8,5,6,7,6,6,6,49,12
2000,2026-06-08,Planta de alimentos,Masculino,Frecuente,Mañana,9,8,9,10,9,7,9,10,18,6
2001,2026-06-08,Farmacia,Femenino,Nuevo,Noche,8,7,6,5,7,6,6,8,43,6
2002,2026-06-08,Farmacia,Femenino,Frecuente,Tarde,7,7,6,7,9,8,7,7,37,9
2003,2026-06-08,Farmacia,Femenino,Frecuente,Tarde,8,7,7,10,8,8,6,8,74,7
2004,2026-06-08,Farmacia,Femenino,Nuevo,Noche,5,4,4,4,4,6,5,5,50,13
2005,2026-06-08,Planta de alimentos,Masculino,Nuevo,Tarde,7,8,7,7,7,6,6,7,23,2
2006,2026-06-08,Movilización,Femenino,Nuevo,Mañana,5,7,5,5,5,6,4,5,57,18
2007,2026-06-08,Farmacia,Masculino,Nuevo,Mañana,8,8,6,9,9,9,8,7,37,13
2008,2026-06-08,Farmacia,Femenino,Frecuente,Mañana,9,10,8,8,8,8,8,10,38,9
2009,2026-06-08,Planta de alimentos,Femenino,Frecuente,Tarde,7,7,8,8,7,9,8,5,40,11
2010,2026-06-08,Farmacia,Femenino,Frecuente,Tarde,8,9,6,9,8,9,7,6,44,14
2011,2026-06-09,Movilización,Femenino,Frecuente,Tarde,7,8,7,7,8,8,7,7,52,11
2012,2026-06-09,Movilización,Femenino,Frecuente,Tarde,6,8,7,7,6,8,6,5,39,17
2013,2026-06-09,Movilización,Femenino,Frecuente,Mañana,7,7,8,6,8,7,6,6,25,14
2014,2026-06-09,Planta de alimentos,Masculino,Nuevo,Tarde,7,8,7,9,8,7,9,7,34,2
2015,2026-06-09,Movilización,Femenino,Frecuente,Mañana,6,7,9,9,8,9,7,6,37,19
2016,2026-06-09,Farmacia,Masculino,Frecuente,Mañana,8,8,9,7,9,8,9,9,55,12
2017,2026-06-09,Movilización,Femenino,Frecuente,Tarde,10,8,8,10,8,8,8,10,27,16
2018,2026-06-09,Movilización,Femenino,Nuevo,Noche,6,5,5,7,5,7,4,6,39,14
2019,2026-06-10,Movilización,Femenino,Frecuente,Mañana,8,10,8,9,7,9,8,7,52,11
2020,2026-06-10,Planta de alimentos,Femenino,Frecuente,Tarde,8,8,8,9,9,10,8,8,54,4
2021,2026-06-10,Movilización,Otro,Frecuente,Tarde,7,9,7,8,10,9,9,7,18,14
2022,2026-06-10,Movilización,Femenino,Frecuente,Mañana,8,8,7,9,9,6,6,8,27,15
2023,2026-06-10,Movilización,Femenino,Frecuente,Mañana,7,6,9,6,6,5,7,8,19,15
2024,2026-06-10,Farmacia,Femenino,Frecuente,Noche,7,6,5,5,8,7,6,7,36,13
2025,2026-06-10,Farmacia,Masculino,Frecuente,Noche,8,7,6,7,8,6,7,7,39,5
2026,2026-06-10,Farmacia,Femenino,Nuevo,Mañana,6,8,8,8,7,7,7,6,44,9
2027,2026-06-10,Movilización,Otro,Nuevo,Mañana,7,6,7,7,8,8,7,8,23,15
2028,2026-06-10,Farmacia,Masculino,Frecuente,Mañana,7,6,8,8,7,6,6,8,38,8
2029,2026-06-10,Movilización,Otro,Frecuente,Mañana,8,9,7,7,8,7,8,7,44,10
2030,2026-06-10,Movilización,Masculino,Nuevo,Tarde,5,5,5,6,7,6,5,5,21,15
2031,2026-06-11,Movilización,Masculino,Frecuente,Mañana,6,7,6,5,4,6,5,6,20,13
2032,2026-06-11,Farmacia,Femenino,Frecuente,Noche,3,6,6,5,7,6,3,3,37,11
2033,2026-06-11,Planta de alimentos,Masculino,Frecuente,Mañana,9,9,10,9,8,10,7,10,33,4
2034,2026-06-11,Planta de alimentos,Masculino,Frecuente,Mañana,6,9,6,8,8,5,10,7,47,11
2035,2026-06-11,Movilización,Masculino,Nuevo,Mañana,7,4,5,5,5,6,6,7,23,20
2036,2026-06-11,Movilización,Masculino,Frecuente,Tarde,6,8,6,8,7,5,4,5,47,18
2037,2026-06-11,Farmacia,Masculino,Frecuente,Mañana,9,10,9,9,8,10,9,9,61,11
2038,2026-06-11,Planta de alimentos,Masculino,Frecuente,Mañana,8,9,7,7,9,7,8,9,44,5
2039,2026-06-11,Movilización,Femenino,Frecuente,Tarde,6,6,6,7,6,5,7,7,31,14
2040,2026-06-12,Planta de alimentos,Masculino,Frecuente,Mañana,8,10,9,10,9,8,10,8,45,2
2041,2026-06-12,Movilización,Masculino,Frecuente,Tarde,7,9,7,4,7,9,6,8,57,15
2042,2026-06-12,Planta de alimentos,Masculino,Nuevo,Noche,6,7,6,5,6,7,5,7,65,10
2043,2026-06-12,Movilización,Masculino,Nuevo,Noche,5,7,2,5,7,4,5,5,37,11
2044,2026-06-12,Planta de alimentos,Masculino,Frecuente,Tarde,7,8,5,7,6,6,7,6,19,14
2045,2026-06-12,Planta de alimentos,Femenino,Frecuente,Noche,7,8,6,7,10,6,6,6,40,8
2046,2026-06-12,Planta de alimentos,Femenino,Frecuente,Noche,6,7,8,6,6,7,7,6,42,3
2047,2026-06-12,Planta de alimentos,Femenino,Frecuente,Tarde,5,4,7,7,6,6,7,5,18,2
2048,2026-06-12,Movilización,Femenino,Frecuente,Tarde,8,7,7,7,6,8,8,9,54,12
2049,2026-06-13,Farmacia,Femenino,Frecuente,Noche,8,8,6,5,8,7,8,6,73,6
2050,2026-06-13,Planta de alimentos,Femenino,Frecuente,Tarde,9,9,10,10,9,8,9,9,39,2
2051,2026-06-13,Farmacia,Femenino,Frecuente,Noche,7,9,8,7,7,8,7,8,41,6
2052,2026-06-13,Farmacia,Masculino,Nuevo,Mañana,5,5,5,5,4,5,4,5,60,9
2053,2026-06-13,Farmacia,Masculino,Nuevo,Tarde,7,7,5,7,7,5,7,8,46,7
2054,2026-06-13,Planta de alimentos,Femenino,Frecuente,Mañana,9,9,9,10,7,9,9,10,34,2
2055,2026-06-13,Movilización,Masculino,Frecuente,Noche,8,6,7,8,8,8,7,6,30,14
2056,2026-06-13,Movilización,Femenino,Frecuente,Noche,6,7,7,6,7,5,6,6,43,15
2057,2026-06-13,Movilización,Femenino,Frecuente,Mañana,9,9,8,10,8,9,9,10,37,15
2058,2026-06-13,Movilización,Femenino,Frecuente,Tarde,8,8,7,8,9,8,8,8,52,13
2059,2026-06-13,Farmacia,Masculino,Nuevo,Tarde,7,8,8,7,8,8,7,7,24,12
2060,2026-06-13,Farmacia,Femenino,Nuevo,Mañana,6,7,7,8,9,6,6,6,18,11
2061,2026-06-14,Movilización,Femenino,Frecuente,Mañana,9,8,8,9,9,8,8,9,41,17
2062,2026-06-14,Farmacia,Femenino,Nuevo,Tarde,7,7,8,6,5,5,6,7,31,14
2063,2026-06-14,Planta de alimentos,Femenino,Frecuente,Mañana,10,10,10,9,10,9,10,10,36,2
2064,2026-06-14,Farmacia,Masculino,Nuevo,Tarde,8,8,7,8,6,7,8,9,18,12
2065,2026-06-14,Movilización,Femenino,Frecuente,Tarde,6,7,6,7,5,7,7,4,41,15
2066,2026-06-14,Farmacia,Femenino,Nuevo,Mañana,6,6,5,6,6,6,6,5,50,5
2067,2026-06-14,Farmacia,Masculino,Frecuente,Tarde,7,7,5,7,7,6,6,8,49,11
2068,2026-06-14,Planta de alimentos,Masculino,Frecuente,Tarde,8,7,5,9,7,6,7,7,18,2
2069,2026-06-14,Farmacia,Femenino,Frecuente,Noche,6,6,7,6,6,7,8,6,27,2
2070,2026-06-14,Planta de alimentos,Masculino,Frecuente,Tarde,10,6,7,9,8,9,5,9,42,5
2071,2026-06-15,Movilización,Femenino,Frecuente,Tarde,7,6,8,7,8,8,6,7,18,18
2072,2026-06-15,Planta de alimentos,Masculino,Frecuente,Noche,9,8,9,9,7,7,9,8,25,2
2073,2026-06-15,Farmacia,Masculino,Frecuente,Tarde,9,10,10,8,8,8,10,10,57,4
2074,2026-06-15,Planta de alimentos,Femenino,Frecuente,Tarde,6,6,7,8,7,7,7,6,54,3
2075,2026-06-15,Movilización,Masculino,Frecuente,Mañana,8,5,6,6,8,7,8,7,47,17
2076,2026-06-15,Movilización,Masculino,Nuevo,Mañana,6,5,6,7,8,7,8,8,25,22
2077,2026-06-15,Planta de alimentos,Masculino,Frecuente,Noche,10,9,8,7,8,8,10,8,34,2
2078,2026-06-15,Movilización,Masculino,Frecuente,Noche,6,7,7,6,8,5,7,5,44,21
2079,2026-06-15,Farmacia,Femenino,Nuevo,Tarde,8,6,6,6,7,5,6,8,42,13
2080,2026-06-15,Movilización,Masculino,Frecuente,Mañana,7,7,8,8,7,8,7,8,38,17
2081,2026-06-15,Farmacia,Femenino,Frecuente,Noche,7,7,6,7,5,7,8,7,29,5
2082,2026-06-15,Planta de alimentos,Femenino,Frecuente,Mañana,10,8,7,7,9,10,8,10,56,4
2083,2026-06-15,Movilización,Masculino,Nuevo,Mañana,8,9,7,7,7,6,8,10,62,15
2084,2026-06-16,Farmacia,Femenino,Nuevo,Tarde,8,9,6,7,7,7,5,8,49,8
2085,2026-06-16,Planta de alimentos,Femenino,Nuevo,Mañana,7,7,5,6,8,7,6,7,55,2
2086,2026-06-16,Movilización,Masculino,Nuevo,Mañana,6,6,7,8,9,5,7,7,56,15
2087,2026-06-16,Planta de alimentos,Femenino,Frecuente,Tarde,7,9,6,8,8,7,8,7,60,6
2088,2026-06-16,Farmacia,Femenino,Frecuente,Tarde,8,10,6,6,9,8,8,7,45,9
2089,2026-06-16,Farmacia,Femenino,Nuevo,Tarde,8,7,6,4,7,6,6,8,35,5
2090,2026-06-17,Farmacia,Masculino,Frecuente,Noche,8,8,7,7,9,7,9,9,30,11
2091,2026-06-17,Farmacia,Masculino,Nuevo,Tarde,4,4,5,5,4,4,5,3,46,12
2092,2026-06-17,Planta de alimentos,Masculino,Frecuente,Mañana,8,9,8,10,8,9,9,8,50,3
2093,2026-06-17,Movilización,Masculino,Frecuente,Mañana,9,8,8,9,9,6,8,10,40,16
2094,2026-06-17,Farmacia,Femenino,Frecuente,Mañana,9,7,7,7,7,8,7,8,24,2
2095,2026-06-17,Farmacia,Femenino,Frecuente,Mañana,9,8,9,8,10,8,8,9,50,14
2096,2026-06-17,Farmacia,Femenino,Nuevo,Mañana,6,5,5,6,7,7,5,6,28,9
2097,2026-06-17,Planta de alimentos,Femenino,Nuevo,Tarde,6,8,8,5,7,8,7,5,47,2
2098,2026-06-17,Farmacia,Masculino,Nuevo,Tarde,6,7,5,5,7,7,6,7,36,15
2099,2026-06-17,Planta de alimentos,Femenino,Nuevo,Tarde,8,8,9,7,9,8,9,8,62,2
2100,2026-06-17,Farmacia,Masculino,Frecuente,Tarde,8,8,9,9,9,6,9,9,35,8
2101,2026-06-17,Movilización,Femenino,Frecuente,Tarde,8,8,8,6,7,9,9,10,20,11
2102,2026-06-17,Planta de alimentos,Femenino,Frecuente,Mañana,9,9,9,7,7,8,9,8,29,9
2103,2026-06-17,Movilización,Femenino,Nuevo,Noche,5,5,7,6,6,6,8,6,56,16
2104,2026-06-17,Movilización,Femenino,Frecuente,Tarde,7,6,8,10,8,6,7,8,58,21
2105,2026-06-17,Planta de alimentos,Masculino,Frecuente,Mañana,10,8,9,8,10,10,10,9,42,3
2106,2026-06-17,Movilización,Masculino,Frecuente,Noche,7,6,5,7,8,8,5,8,64,17
2107,2026-06-18,Farmacia,Femenino,Frecuente,Tarde,6,9,8,6,8,6,5,6,39,12
2108,2026-06-18,Farmacia,Femenino,Frecuente,Tarde,8,10,8,10,10,10,9,9,55,8
2109,2026-06-18,Planta de alimentos,Femenino,Frecuente,Mañana,9,10,8,9,8,9,9,9,46,6
2110,2026-06-18,Planta de alimentos,Femenino,Frecuente,Mañana,9,10,9,9,9,7,8,8,37,3
2111,2026-06-18,Farmacia,Masculino,Nuevo,Mañana,8,9,7,7,7,6,8,6,55,11
2112,2026-06-19,Planta de alimentos,Masculino,Frecuente,Noche,7,8,9,10,8,9,7,7,40,4
2113,2026-06-19,Planta de alimentos,Masculino,Frecuente,Mañana,10,8,8,9,10,9,9,10,62,2
2114,2026-06-19,Movilización,Femenino,Frecuente,Mañana,7,7,6,3,6,8,6,7,31,19
2115,2026-06-19,Planta de alimentos,Masculino,Frecuente,Noche,6,6,8,8,6,6,6,8,47,5
2116,2026-06-19,Movilización,Masculino,Frecuente,Noche,4,7,5,4,5,6,3,3,48,20
2117,2026-06-19,Movilización,Femenino,Frecuente,Mañana,8,6,9,7,8,9,10,7,50,14
2118,2026-06-19,Farmacia,Masculino,Frecuente,Tarde,10,8,8,8,9,9,7,9,62,5
2119,2026-06-19,Movilización,Masculino,Nuevo,Mañana,7,7,5,7,8,6,7,6,56,14
2120,2026-06-20,Movilización,Otro,Frecuente,Mañana,7,8,7,6,6,7,9,6,50,21
2121,2026-06-20,Farmacia,Femenino,Frecuente,Mañana,6,6,7,7,8,2,7,6,25,9
2122,2026-06-20,Farmacia,Femenino,Nuevo,Tarde,6,6,5,8,6,6,5,6,26,8
2123,2026-06-21,Movilización,Masculino,Nuevo,Mañana,5,8,6,7,8,5,6,6,64,22
2124,2026-06-21,Movilización,Femenino,Frecuente,Mañana,8,6,6,8,7,8,6,7,37,20
2125,2026-06-21,Movilización,Femenino,Frecuente,Mañana,8,7,8,7,7,6,7,7,32,10
2126,2026-06-21,Planta de alimentos,Femenino,Nuevo,Tarde,7,7,6,7,8,9,6,8,18,6
2127,2026-06-21,Farmacia,Femenino,Frecuente,Mañana,7,9,9,9,8,9,9,8,50,9
2128,2026-06-21,Movilización,Masculino,Nuevo,Mañana,8,7,6,6,6,9,7,8,38,15
2129,2026-06-21,Movilización,Femenino,Frecuente,Mañana,8,9,7,7,8,7,6,6,47,23
2130,2026-06-21,Planta de alimentos,Femenino,Frecuente,Mañana,9,10,10,8,9,8,10,8,44,2
2131,2026-06-21,Farmacia,Masculino,Frecuente,Tarde,9,6,8,8,8,6,7,10,30,3
2132,2026-06-21,Farmacia,Masculino,Frecuente,Noche,6,7,10,6,7,8,9,5,56,14
2133,2026-06-21,Movilización,Masculino,Nuevo,Tarde,5,5,3,4,6,6,6,6,36,9
2134,2026-06-22,Farmacia,Masculino,Frecuente,Tarde,6,5,7,6,7,8,7,4,27,14
2135,2026-06-22,Farmacia,Masculino,Frecuente,Mañana,8,9,8,7,9,9,9,7,59,10
2136,2026-06-22,Planta de alimentos,Femenino,Frecuente,Mañana,7,8,6,8,7,9,6,6,58,3
2137,2026-06-22,Movilización,Femenino,Frecuente,Tarde,7,6,5,9,6,7,6,5,48,18
2138,2026-06-22,Planta de alimentos,Masculino,Nuevo,Mañana,8,9,6,7,10,8,7,7,33,2
2139,2026-06-22,Movilización,Masculino,Nuevo,Tarde,6,5,4,5,5,6,5,6,42,14
2140,2026-06-22,Farmacia,Masculino,Frecuente,Noche,8,8,9,9,9,7,9,9,36,9
2141,2026-06-23,Farmacia,Masculino,Nuevo,Mañana,8,6,6,8,8,7,7,8,44,5
2142,2026-06-23,Farmacia,Femenino,Nuevo,Mañana,7,4,5,6,6,5,7,6,47,7
